,Club_Name,Name,Event,Role,Fest_Name,Roll No.
3390,,chastity lyle,fest_1_event_7,,fest_1,17XJ1A0154
3761,,chastity lyle,fest_1_event_3,,fest_1,17XJ1A0154
5115,,chastity lyle,fest_2_event_3,,fest_2,17XJ1A0154
4724,,chastity lyle,fest_2_event_4,,fest_2,17XJ1A0154
3431,,sebastien hickman,fest_2_event_14,,fest_2,17XJ1A0155
1001,,sebastien hickman,fest_2_event_9,,fest_2,17XJ1A0155
2627,,sebastien hickman,fest_2_event_8,,fest_2,17XJ1A0155
1974,,sebastien hickman,fest_2_event_10,,fest_2,17XJ1A0155
1335,,sebastien hickman,fest_1_event_9,,fest_1,17XJ1A0155
1784,,sebastien hickman,fest_2_event_4,,fest_2,17XJ1A0155
4001,,sebastien hickman,fest_1_event_5,,fest_1,17XJ1A0155
5175,,sebastien hickman,fest_1_event_4,,fest_1,17XJ1A0155
2768,,sebastien hickman,fest_1_event_1,,fest_1,17XJ1A0155
4638,,sebastien hickman,fest_1_event_8,,fest_1,17XJ1A0155
5389,,sebastien hickman,fest_1_event_7,,fest_1,17XJ1A0155
3880,,sebastien hickman,fest_2_event_11,,fest_2,17XJ1A0155
979,,sebastien hickman,,organiser_7,fest_2,17XJ1A0155
5118,,sebastien hickman,fest_2_event_6,,fest_2,17XJ1A0155
4648,,sebastien hickman,fest_2_event_5,,fest_2,17XJ1A0155
2976,,sebastien hickman,fest_1_event_13,,fest_1,17XJ1A0155
1722,,daisha yoon,fest_2_event_15,,fest_2,17XJ1A0157
4146,,daisha yoon,fest_2_event_1,,fest_2,17XJ1A0157
1362,,daisha yoon,fest_1_event_12,,fest_1,17XJ1A0157
2957,,daisha yoon,fest_2_event_15,,fest_2,17XJ1A0157
2040,,daisha yoon,fest_1_event_2,,fest_2,17XJ1A0157
2961,,daisha yoon,fest_2_event_12,,fest_2,17XJ1A0157
3451,,daisha yoon,fest_1_event_7,,fest_1,17XJ1A0157
5051,,daisha yoon,fest_1_event_8,,fest_1,17XJ1A0157
5205,,daisha yoon,fest_2_event_2,,fest_2,17XJ1A0157
2033,,daisha yoon,fest_1_event_5,,fest_1,17XJ1A0157
809,club_2,daisha yoon,club_2_event_1,organiser_3,,17XJ1A0157
1191,,daisha yoon,fest_2_event_5,,fest_2,17XJ1A0157
3504,,daisha yoon,fest_1_event_5,,fest_1,17XJ1A0157
5418,,daisha yoon,fest_2_event_5,,fest_2,17XJ1A0157
3487,,daisha yoon,fest_2_event_3,,fest_2,17XJ1A0157
484,club_2,daisha yoon,club_2_event_2,organiser_3,,17XJ1A0157
2486,,daisha yoon,fest_2_event_8,,fest_2,17XJ1A0157
1701,,daisha yoon,fest_1_event_9,,fest_1,17XJ1A0157
4597,,daisha yoon,fest_2_event_1,,fest_2,17XJ1A0157
2132,,daisha yoon,fest_2_event_7,,fest_2,17XJ1A0157
1043,,daisha yoon,fest_1_event_5,,fest_1,17XJ1A0157
4661,,daisha yoon,fest_2_event_9,,fest_2,17XJ1A0157
5354,,daisha yoon,fest_2_event_4,,fest_2,17XJ1A0157
2055,,daisha yoon,fest_2_event_1,,fest_2,17XJ1A0157
4603,,daisha yoon,fest_1_event_8,,fest_1,17XJ1A0157
4883,,daisha yoon,fest_2_event_2,,fest_2,17XJ1A0157
1379,,daisha yoon,fest_1_event_13,,fest_1,17XJ1A0157
976,club_1,daisha yoon,club_1_event_2,Participant,,17XJ1A0157
1156,,daisha yoon,fest_2_event_11,,fest_2,17XJ1A0157
3492,,daisha yoon,fest_1_event_4,,fest_1,17XJ1A0157
3699,,daisha yoon,fest_2_event_4,,fest_2,17XJ1A0157
2518,,daisha yoon,fest_1_event_3,,fest_1,17XJ1A0157
1954,,daisha yoon,fest_2_event_14,,fest_2,17XJ1A0157
4372,,daisha yoon,fest_1_event_2,,fest_2,17XJ1A0157
709,club_2,daisha yoon,club_2_event_1,Participant,,17XJ1A0157
393,club_2,daisha yoon,club_2_event_3,organiser_3,,17XJ1A0157
2103,,daisha yoon,fest_2_event_6,,fest_2,17XJ1A0157
3193,,daisha yoon,fest_1_event_5,,fest_1,17XJ1A0157
2295,,daisha yoon,fest_2_event_8,,fest_2,17XJ1A0157
1917,,daisha yoon,fest_2_event_4,,fest_2,17XJ1A0157
4392,,daisha yoon,fest_2_event_8,,fest_2,17XJ1A0157
3584,,daisha yoon,fest_1_event_1,,fest_1,17XJ1A0157
3455,,daisha yoon,fest_1_event_2,,fest_2,17XJ1A0157
3534,,daisha yoon,fest_1_event_13,,fest_1,17XJ1A0157
4210,,daisha yoon,fest_1_event_3,,fest_1,17XJ1A0157
4846,,daisha yoon,fest_1_event_12,,fest_1,17XJ1A0157
1287,,daisha yoon,fest_1_event_10,,fest_1,17XJ1A0157
2189,,daisha yoon,fest_2_event_11,,fest_2,17XJ1A0157
2244,,daisha yoon,fest_2_event_15,,fest_2,17XJ1A0157
4219,,daisha yoon,fest_1_event_4,,fest_1,17XJ1A0157
1630,,daisha yoon,fest_2_event_12,,fest_2,17XJ1A0157
1930,,daisha yoon,fest_2_event_12,,fest_2,17XJ1A0157
4140,,daisha yoon,fest_1_event_9,,fest_1,17XJ1A0157
4422,,daisha yoon,fest_1_event_1,,fest_1,17XJ1A0157
4047,,daisha yoon,fest_2_event_4,,fest_2,17XJ1A0157
5040,,daisha yoon,fest_1_event_6,,fest_1,17XJ1A0157
1416,,daisha yoon,fest_1_event_10,,fest_1,17XJ1A0157
677,club_2,abrianna delarosa,club_2_event_1,Participant,,17XJ1A0158
937,club_1,abrianna delarosa,club_1_event_1,Participant,,17XJ1A0158
387,club_2,abrianna delarosa,club_2_event_2,Participant,,17XJ1A0158
2133,,andie embry,fest_1_event_8,,fest_1,17XJ1A0159
4030,,andie embry,fest_1_event_1,,fest_1,17XJ1A0159
4226,,andie embry,fest_2_event_15,,fest_2,17XJ1A0159
612,club_1,andie embry,club_1_event_1,Participant,,17XJ1A0159
3476,,andie embry,fest_2_event_5,,fest_2,17XJ1A0159
1433,,andie embry,fest_1_event_5,,fest_1,17XJ1A0159
4090,,andie embry,fest_1_event_6,,fest_1,17XJ1A0159
2089,,andie embry,fest_1_event_2,,fest_2,17XJ1A0159
4908,,andie embry,fest_2_event_15,,fest_2,17XJ1A0159
2576,,andie embry,fest_2_event_6,,fest_2,17XJ1A0159
3546,,andie embry,fest_2_event_5,,fest_2,17XJ1A0159
2045,,andie embry,fest_2_event_3,,fest_2,17XJ1A0159
1248,,andie embry,fest_1_event_2,,fest_2,17XJ1A0159
3281,,andie embry,fest_2_event_11,,fest_2,17XJ1A0159
4861,,andie embry,fest_2_event_4,,fest_2,17XJ1A0159
1040,,andie embry,fest_1_event_5,,fest_1,17XJ1A0159
4096,,andie embry,fest_1_event_1,,fest_1,17XJ1A0159
5146,,andie embry,fest_1_event_10,,fest_1,17XJ1A0159
1549,,andie embry,fest_2_event_2,,fest_2,17XJ1A0159
3415,,andie embry,fest_2_event_5,,fest_2,17XJ1A0159
718,club_3,andie embry,club_3_event_2,Participant,,17XJ1A0159
3235,,rahul vera,fest_1_event_12,,fest_1,17XJ1A0160
2815,,rahul vera,fest_2_event_11,,fest_2,17XJ1A0160
2720,,rahul vera,fest_1_event_9,,fest_1,17XJ1A0160
4379,,rahul vera,fest_2_event_9,,fest_2,17XJ1A0160
3322,,rahul vera,fest_2_event_7,,fest_2,17XJ1A0160
1015,,rahul vera,fest_2_event_5,,fest_2,17XJ1A0160
4578,,rahul vera,fest_1_event_5,,fest_1,17XJ1A0160
3419,,rahul vera,fest_1_event_4,,fest_1,17XJ1A0160
4143,,rahul vera,fest_1_event_13,,fest_1,17XJ1A0160
4793,,rahul vera,fest_1_event_10,,fest_1,17XJ1A0160
4954,,rahul vera,fest_2_event_14,,fest_2,17XJ1A0160
3753,,rahul vera,fest_2_event_3,,fest_2,17XJ1A0160
4087,,rahul vera,fest_2_event_10,,fest_2,17XJ1A0160
5331,,rahul vera,fest_1_event_6,,fest_1,17XJ1A0160
2579,,rahul vera,fest_1_event_11,,fest_1,17XJ1A0160
4189,,rahul vera,fest_2_event_12,,fest_2,17XJ1A0160
2291,,rahul vera,fest_1_event_2,,fest_2,17XJ1A0160
2404,,rahul vera,fest_2_event_13,,fest_2,17XJ1A0160
1564,,rahul vera,fest_1_event_8,,fest_1,17XJ1A0160
4916,,marion gaddis,fest_2_event_8,,fest_2,17XJ1A0161
3603,,marion gaddis,fest_1_event_12,,fest_1,17XJ1A0161
1417,,marion gaddis,fest_1_event_4,,fest_1,17XJ1A0161
301,club_1,marion gaddis,club_1_event_2,Participant,,17XJ1A0161
2950,,marion gaddis,fest_1_event_9,,fest_1,17XJ1A0161
1922,,marion gaddis,fest_1_event_9,,fest_1,17XJ1A0161
955,club_1,marion gaddis,club_1_event_1,Participant,,17XJ1A0161
4600,,marion gaddis,fest_1_event_13,,fest_1,17XJ1A0161
4711,,betsy blake,fest_2_event_1,,fest_2,17XJ1A0162
2386,,betsy blake,fest_2_event_12,,fest_2,17XJ1A0162
1728,,betsy blake,fest_1_event_2,,fest_2,17XJ1A0162
1145,,betsy blake,fest_2_event_9,,fest_2,17XJ1A0162
5142,,betsy blake,fest_1_event_8,,fest_1,17XJ1A0162
4368,,betsy blake,fest_1_event_3,,fest_1,17XJ1A0162
2863,,betsy blake,fest_1_event_13,,fest_1,17XJ1A0162
2430,,betsy blake,fest_2_event_4,,fest_2,17XJ1A0162
4342,,betsy blake,fest_1_event_5,,fest_1,17XJ1A0162
2494,,betsy blake,fest_2_event_5,,fest_2,17XJ1A0162
2527,,betsy blake,fest_1_event_9,,fest_1,17XJ1A0162
1089,,betsy blake,fest_1_event_10,,fest_1,17XJ1A0162
2292,,betsy blake,fest_2_event_6,,fest_2,17XJ1A0162
2284,,betsy blake,fest_2_event_10,,fest_2,17XJ1A0162
4837,,betsy blake,fest_2_event_2,,fest_2,17XJ1A0162
1490,,betsy blake,fest_1_event_7,,fest_1,17XJ1A0162
4748,,betsy blake,fest_1_event_11,,fest_1,17XJ1A0162
1283,,betsy blake,fest_1_event_6,,fest_1,17XJ1A0162
625,club_2,crystal leavitt,club_2_event_1,Participant,,17XJ1A0163
4247,,crystal leavitt,fest_2_event_2,,fest_2,17XJ1A0163
2951,,crystal leavitt,fest_2_event_5,,fest_2,17XJ1A0163
5106,,crystal leavitt,fest_1_event_1,,fest_1,17XJ1A0163
946,club_1,crystal leavitt,club_1_event_2,Participant,,17XJ1A0163
1708,,crystal leavitt,fest_1_event_2,,fest_2,17XJ1A0163
108,club_1,crystal leavitt,club_1_event_1,Participant,,17XJ1A0163
3425,,crystal leavitt,fest_2_event_4,,fest_2,17XJ1A0163
2927,,crystal leavitt,fest_2_event_14,,fest_2,17XJ1A0163
4831,,giavanna brill,fest_2_event_4,,fest_2,17XJ1A0164
2969,,giavanna brill,fest_1_event_1,,fest_1,17XJ1A0164
1,club_2,sage schrock,club_2_event_1,Participant,,17XJ1A0165
560,club_3,sage schrock,club_3_event_3,Participant,,17XJ1A0165
144,club_3,sage schrock,club_3_event_1,Participant,,17XJ1A0165
846,club_1,sage schrock,club_1_event_2,Participant,,17XJ1A0165
732,club_2,sage schrock,club_2_event_2,Participant,,17XJ1A0165
488,club_1,sage schrock,club_1_event_1,Participant,,17XJ1A0165
789,club_1,sage schrock,club_1_event_3,Participant,,17XJ1A0165
368,club_2,blaine mckenzie,club_2_event_1,Participant,,17XJ1A0167
5338,,blaine mckenzie,fest_1_event_2,,fest_2,17XJ1A0167
521,club_1,blaine mckenzie,club_1_event_1,Participant,,17XJ1A0167
1666,,blaine mckenzie,fest_1_event_4,,fest_1,17XJ1A0167
1947,,blaine mckenzie,fest_1_event_6,,fest_1,17XJ1A0167
2450,,blaine mckenzie,fest_2_event_1,,fest_2,17XJ1A0167
2075,,blaine mckenzie,fest_2_event_5,,fest_2,17XJ1A0167
3096,,blaine mckenzie,fest_1_event_13,,fest_1,17XJ1A0167
850,club_1,blaine mckenzie,club_1_event_2,Participant,,17XJ1A0167
2229,,blaine mckenzie,fest_2_event_2,,fest_2,17XJ1A0167
665,club_3,blaine mckenzie,club_3_event_2,Participant,,17XJ1A0167
992,,blaine mckenzie,,organiser_7,fest_1,17XJ1A0167
3075,,izaiah barraza,fest_1_event_5,,fest_1,17XJ1A0169
1042,,izaiah barraza,fest_2_event_4,,fest_2,17XJ1A0169
4310,,izaiah barraza,fest_1_event_4,,fest_1,17XJ1A0169
855,club_1,christion cohen,club_1_event_2,Participant,,17XJ1A0170
420,club_2,christion cohen,club_2_event_1,Participant,,17XJ1A0170
535,club_1,christion cohen,club_1_event_1,Participant,,17XJ1A0170
165,club_3,christion cohen,club_3_event_3,Participant,,17XJ1A0170
361,club_3,christion cohen,club_3_event_1,Participant,,17XJ1A0170
728,club_1,christion cohen,club_1_event_3,Participant,,17XJ1A0170
112,club_2,christion cohen,club_2_event_2,Participant,,17XJ1A0170
593,club_3,grady sample,club_3_event_3,Participant,,17XJ1A0171
25,club_2,grady sample,club_2_event_2,Participant,,17XJ1A0171
725,club_1,grady sample,club_1_event_3,Participant,,17XJ1A0171
602,club_1,grady sample,club_1_event_1,Participant,,17XJ1A0171
53,club_1,grady sample,club_1_event_2,Participant,,17XJ1A0171
841,club_3,grady sample,club_3_event_1,Participant,,17XJ1A0171
550,club_2,grady sample,club_2_event_1,Participant,,17XJ1A0171
205,club_3,thea noyes,club_3_event_2,Participant,,17XJ1A0172
451,club_3,thea noyes,club_3_event_1,Participant,,17XJ1A0172
2717,,thea noyes,fest_1_event_4,,fest_1,17XJ1A0172
3481,,thea noyes,fest_2_event_5,,fest_2,17XJ1A0172
1504,,thea noyes,fest_1_event_1,,fest_1,17XJ1A0172
2564,,thea noyes,fest_1_event_5,,fest_1,17XJ1A0172
4020,,thea noyes,fest_2_event_4,,fest_2,17XJ1A0172
1232,,thea noyes,fest_2_event_1,,fest_2,17XJ1A0172
542,club_2,thea noyes,club_2_event_2,Participant,,17XJ1A0172
491,club_1,karla parris,club_1_event_3,Participant,,17XJ1A0173
218,club_1,karla parris,club_1_event_1,Participant,,17XJ1A0173
746,club_2,karla parris,club_2_event_2,Participant,,17XJ1A0173
57,club_3,karla parris,club_3_event_3,Participant,,17XJ1A0173
805,club_3,karla parris,club_3_event_3,Participant,,17XJ1A0173
223,club_3,karla parris,club_3_event_1,Participant,,17XJ1A0173
1079,,jamison osorio,fest_1_event_9,,fest_1,17XJ1A0175
3382,,jamison osorio,fest_1_event_12,,fest_1,17XJ1A0175
3744,,jamison osorio,fest_2_event_1,,fest_2,17XJ1A0175
1451,,jamison osorio,fest_2_event_15,,fest_2,17XJ1A0175
1538,,jamison osorio,fest_2_event_11,,fest_2,17XJ1A0175
2009,,jamison osorio,fest_1_event_4,,fest_1,17XJ1A0175
4999,,jamison osorio,fest_2_event_14,,fest_2,17XJ1A0175
3120,,jamison osorio,fest_1_event_2,,fest_2,17XJ1A0175
4723,,jamison osorio,fest_2_event_6,,fest_2,17XJ1A0175
1475,,jamison osorio,fest_2_event_13,,fest_2,17XJ1A0175
2593,,jamison osorio,fest_2_event_12,,fest_2,17XJ1A0175
3066,,jamison osorio,fest_2_event_9,,fest_2,17XJ1A0175
4369,,jamison osorio,fest_2_event_8,,fest_2,17XJ1A0175
4033,,jamison osorio,fest_1_event_5,,fest_1,17XJ1A0175
1323,,jamison osorio,fest_1_event_10,,fest_1,17XJ1A0175
4545,,jamison osorio,fest_2_event_3,,fest_2,17XJ1A0175
1513,,jamison osorio,fest_1_event_7,,fest_1,17XJ1A0175
4481,,jamison osorio,fest_2_event_4,,fest_2,17XJ1A0175
1842,,jamison osorio,fest_2_event_10,,fest_2,17XJ1A0175
3454,,jamison osorio,fest_1_event_6,,fest_1,17XJ1A0175
406,club_1,lexis whitley,club_1_event_3,Participant,,17XJ1A0176
840,club_1,lexis whitley,club_1_event_2,Participant,,17XJ1A0176
49,club_2,lexis whitley,club_2_event_1,Participant,,17XJ1A0176
36,club_2,lexis whitley,club_2_event_2,Participant,,17XJ1A0176
251,club_3,lexis whitley,club_3_event_3,Participant,,17XJ1A0176
859,club_1,lexis whitley,club_1_event_1,Participant,,17XJ1A0176
4181,,rachelle lamb,fest_2_event_11,,fest_2,17XJ1A0177
4986,,rachelle lamb,fest_1_event_12,,fest_1,17XJ1A0177
4823,,rachelle lamb,fest_1_event_1,,fest_1,17XJ1A0177
2664,,rachelle lamb,fest_2_event_2,,fest_2,17XJ1A0177
2469,,rachelle lamb,fest_2_event_4,,fest_2,17XJ1A0177
2724,,rachelle lamb,fest_2_event_15,,fest_2,17XJ1A0177
1558,,rachelle lamb,fest_2_event_3,,fest_2,17XJ1A0177
1733,,rachelle lamb,fest_1_event_10,,fest_1,17XJ1A0177
1595,,rachelle lamb,fest_1_event_4,,fest_1,17XJ1A0177
5356,,rachelle lamb,fest_2_event_13,,fest_2,17XJ1A0177
2107,,rachelle lamb,fest_1_event_8,,fest_1,17XJ1A0177
2808,,rachelle lamb,fest_1_event_5,,fest_1,17XJ1A0177
4167,,rachelle lamb,fest_1_event_4,,fest_1,17XJ1A0177
3277,,rachelle lamb,fest_2_event_12,,fest_2,17XJ1A0177
3666,,rachelle lamb,fest_1_event_3,,fest_1,17XJ1A0177
4007,,rachelle lamb,fest_2_event_7,,fest_2,17XJ1A0177
5036,,rachelle lamb,fest_1_event_13,,fest_1,17XJ1A0177
2406,,rachelle lamb,fest_2_event_14,,fest_2,17XJ1A0177
5442,,rachelle lamb,fest_2_event_9,,fest_2,17XJ1A0177
1578,,rachelle lamb,fest_1_event_3,,fest_1,17XJ1A0177
4966,,tucker volk,fest_1_event_1,,fest_1,17XJ1A0178
927,club_3,tucker volk,club_3_event_1,Participant,,17XJ1A0178
4770,,tucker volk,fest_1_event_2,,fest_2,17XJ1A0178
233,club_1,tucker volk,club_1_event_2,Participant,,17XJ1A0178
5209,,tucker volk,fest_1_event_3,,fest_1,17XJ1A0178
306,club_2,tucker volk,club_2_event_1,Participant,,17XJ1A0178
204,club_2,tucker volk,club_2_event_2,Participant,,17XJ1A0178
3139,,tucker volk,fest_2_event_2,,fest_2,17XJ1A0178
27,club_2,darrius albers,club_2_event_2,Participant,,17XJ1A0179
697,club_3,darrius albers,club_3_event_1,Participant,,17XJ1A0179
457,club_3,darrius albers,club_3_event_2,Participant,,17XJ1A0179
372,club_3,tasha smalley,club_3_event_3,Participant,,17XJ1A0180
153,club_1,tasha smalley,club_1_event_1,Participant,,17XJ1A0180
957,club_1,tasha smalley,club_1_event_2,Participant,,17XJ1A0180
385,club_3,tasha smalley,club_3_event_2,Participant,,17XJ1A0180
580,club_2,tasha smalley,club_2_event_1,Participant,,17XJ1A0180
610,club_2,tasha smalley,club_2_event_3,Participant,,17XJ1A0180
3587,,kalee casillas,fest_2_event_12,,fest_2,17XJ1A0181
2609,,kalee casillas,fest_1_event_13,,fest_1,17XJ1A0181
2982,,kalee casillas,fest_2_event_5,,fest_2,17XJ1A0181
4335,,kalee casillas,fest_2_event_4,,fest_2,17XJ1A0181
3019,,kalee casillas,fest_1_event_11,,fest_1,17XJ1A0181
154,club_1,kalee casillas,club_1_event_2,Participant,,17XJ1A0181
2632,,kalee casillas,fest_1_event_12,,fest_1,17XJ1A0181
3154,,kalee casillas,fest_2_event_15,,fest_2,17XJ1A0181
3439,,kalee casillas,fest_2_event_13,,fest_2,17XJ1A0181
2491,,kalee casillas,fest_1_event_6,,fest_1,17XJ1A0181
3270,,kalee casillas,fest_2_event_10,,fest_2,17XJ1A0181
2788,,kalee casillas,fest_1_event_3,,fest_1,17XJ1A0181
4485,,kalee casillas,fest_1_event_6,,fest_1,17XJ1A0181
143,club_2,kalee casillas,club_2_event_2,Participant,,17XJ1A0181
437,club_3,kalee casillas,club_3_event_1,Participant,,17XJ1A0181
883,club_1,jenny barksdale,club_1_event_1,Participant,,17XJ1A0185
790,club_1,jenny barksdale,club_1_event_2,Participant,,17XJ1A0185
4455,,jenny barksdale,fest_1_event_4,,fest_1,17XJ1A0185
688,club_3,jenny barksdale,club_3_event_2,Participant,,17XJ1A0185
928,club_2,jenny barksdale,club_2_event_1,Participant,,17XJ1A0185
835,club_1,sanjana cornwell,club_1_event_1,Participant,,17XJ1A0187
3341,,sanjana cornwell,fest_1_event_2,,fest_2,17XJ1A0187
783,club_3,sanjana cornwell,club_3_event_1,Participant,,17XJ1A0187
3161,,sanjana cornwell,fest_2_event_2,,fest_2,17XJ1A0187
3017,,sanjana cornwell,fest_1_event_11,,fest_1,17XJ1A0187
1031,,sanjana cornwell,fest_2_event_1,,fest_2,17XJ1A0187
230,club_2,sanjana cornwell,club_2_event_2,Participant,,17XJ1A0187
315,club_3,sanjana cornwell,club_3_event_2,Participant,,17XJ1A0187
781,club_3,kalen logan,club_3_event_1,organiser_3,,17XJ1A0189
972,club_3,kalen logan,club_3_event_2,organiser_3,,17XJ1A0189
122,club_2,kalen logan,club_2_event_1,Participant,,17XJ1A0189
322,club_3,kalen logan,club_3_event_2,Participant,,17XJ1A0189
183,club_1,kalen logan,club_1_event_1,Participant,,17XJ1A0189
3408,,stephon burnett,fest_1_event_4,,fest_1,17XJ1A0190
4510,,stephon burnett,fest_2_event_4,,fest_2,17XJ1A0190
2974,,stephon burnett,fest_2_event_6,,fest_2,17XJ1A0190
1973,,stephon burnett,fest_1_event_2,,fest_2,17XJ1A0190
4389,,stephon burnett,fest_2_event_6,,fest_2,17XJ1A0190
2536,,stephon burnett,fest_1_event_6,,fest_1,17XJ1A0190
5114,,stephon burnett,fest_2_event_3,,fest_2,17XJ1A0190
410,club_3,stephon burnett,club_3_event_1,Participant,,17XJ1A0190
72,club_2,stephon burnett,club_2_event_2,Participant,,17XJ1A0190
3864,,stephon burnett,fest_1_event_4,,fest_1,17XJ1A0190
587,club_1,stephon burnett,club_1_event_1,Participant,,17XJ1A0190
2984,,stephon burnett,fest_1_event_7,,fest_1,17XJ1A0190
891,club_3,stephon burnett,club_3_event_2,Participant,,17XJ1A0190
2233,,stephon burnett,fest_2_event_15,,fest_2,17XJ1A0190
5369,,stephon burnett,fest_2_event_10,,fest_2,17XJ1A0190
4822,,stephon burnett,fest_2_event_12,,fest_2,17XJ1A0190
1064,,stephon burnett,fest_2_event_1,,fest_2,17XJ1A0190
3209,,stephon burnett,fest_1_event_12,,fest_1,17XJ1A0190
1823,,stephon burnett,fest_2_event_5,,fest_2,17XJ1A0190
1181,,stephon burnett,fest_1_event_2,,fest_2,17XJ1A0190
3519,,stephon burnett,fest_1_event_3,,fest_1,17XJ1A0190
4607,,stephon burnett,fest_1_event_11,,fest_1,17XJ1A0190
507,club_1,stephon burnett,club_1_event_2,Participant,,17XJ1A0190
325,club_3,stephon burnett,club_3_event_1,Participant,,17XJ1A0190
348,club_2,stephon burnett,club_2_event_2,Participant,,17XJ1A0190
1413,,stephon burnett,fest_2_event_3,,fest_2,17XJ1A0190
2219,,stephon burnett,fest_2_event_4,,fest_2,17XJ1A0190
2838,,stephon burnett,fest_2_event_8,,fest_2,17XJ1A0190
2621,,stephon burnett,fest_2_event_1,,fest_2,17XJ1A0190
331,club_1,stephon burnett,club_1_event_1,Participant,,17XJ1A0190
2860,,stephon burnett,fest_2_event_9,,fest_2,17XJ1A0190
5435,,stephon burnett,fest_2_event_1,,fest_2,17XJ1A0190
525,club_2,stephon burnett,club_2_event_1,Participant,,17XJ1A0190
4036,,stephon burnett,fest_1_event_5,,fest_1,17XJ1A0190
5329,,stephon burnett,fest_2_event_14,,fest_2,17XJ1A0190
2063,,stephon burnett,fest_2_event_11,,fest_2,17XJ1A0190
1250,,stephon burnett,fest_1_event_2,,fest_2,17XJ1A0190
2676,,stephon burnett,fest_1_event_10,,fest_1,17XJ1A0190
1919,,stephon burnett,fest_2_event_15,,fest_2,17XJ1A0190
3634,,stephon burnett,fest_2_event_5,,fest_2,17XJ1A0190
1840,,stephon burnett,fest_1_event_5,,fest_1,17XJ1A0190
2018,,stephon burnett,fest_2_event_7,,fest_2,17XJ1A0190
5318,,stephon burnett,fest_2_event_2,,fest_2,17XJ1A0190
277,club_3,kalista whiteside,club_3_event_1,Participant,,17XJ1A0192
551,club_1,kalista whiteside,club_1_event_3,Participant,,17XJ1A0192
342,club_2,kalista whiteside,club_2_event_2,Participant,,17XJ1A0192
5055,,kalista whiteside,fest_1_event_2,,fest_2,17XJ1A0192
4691,,kalista whiteside,fest_1_event_4,,fest_1,17XJ1A0192
5002,,kalista whiteside,fest_2_event_3,,fest_2,17XJ1A0192
4239,,kalista whiteside,fest_2_event_1,,fest_2,17XJ1A0192
164,club_2,grayson heim,club_2_event_2,Participant,,17XJ1A0193
15,club_1,grayson heim,club_1_event_1,Participant,,17XJ1A0193
633,club_2,grayson heim,club_2_event_1,Participant,,17XJ1A0193
3853,,grayson heim,fest_2_event_4,,fest_2,17XJ1A0193
120,club_1,grayson heim,club_1_event_2,Participant,,17XJ1A0193
2285,,rhiannon swift,fest_2_event_3,,fest_2,17XJ1A0194
3080,,rhiannon swift,fest_1_event_10,,fest_1,17XJ1A0194
3653,,rhiannon swift,fest_1_event_4,,fest_1,17XJ1A0194
4399,,rhiannon swift,fest_1_event_11,,fest_1,17XJ1A0194
2226,,rhiannon swift,fest_1_event_13,,fest_1,17XJ1A0194
2517,,rhiannon swift,fest_2_event_8,,fest_2,17XJ1A0194
2642,,rhiannon swift,fest_1_event_1,,fest_1,17XJ1A0194
2492,,rhiannon swift,fest_2_event_5,,fest_2,17XJ1A0194
3759,,rhiannon swift,fest_2_event_7,,fest_2,17XJ1A0194
3740,,rhiannon swift,fest_2_event_4,,fest_2,17XJ1A0194
4256,,rhiannon swift,fest_2_event_12,,fest_2,17XJ1A0194
4251,,rhiannon swift,fest_1_event_12,,fest_1,17XJ1A0194
1775,,rhiannon swift,fest_1_event_7,,fest_1,17XJ1A0194
2793,,rhiannon swift,fest_2_event_15,,fest_2,17XJ1A0194
3141,,rhiannon swift,fest_1_event_8,,fest_1,17XJ1A0194
5208,,rhiannon swift,fest_2_event_11,,fest_2,17XJ1A0194
1113,,rhiannon swift,fest_1_event_6,,fest_1,17XJ1A0194
2478,,rhiannon swift,fest_2_event_14,,fest_2,17XJ1A0194
2150,,rhiannon swift,fest_2_event_9,,fest_2,17XJ1A0194
3561,,rhiannon swift,fest_2_event_6,,fest_2,17XJ1A0194
3354,,rhiannon swift,fest_2_event_13,,fest_2,17XJ1A0194
1082,,gretchen clawson,fest_2_event_12,,fest_2,17XJ1A0195
2611,,gretchen clawson,fest_1_event_5,,fest_1,17XJ1A0195
4014,,gretchen clawson,fest_2_event_1,,fest_2,17XJ1A0195
3852,,gretchen clawson,fest_2_event_2,,fest_2,17XJ1A0195
2508,,gretchen clawson,fest_2_event_7,,fest_2,17XJ1A0195
3271,,gretchen clawson,fest_2_event_3,,fest_2,17XJ1A0195
4366,,gretchen clawson,fest_2_event_13,,fest_2,17XJ1A0195
5342,,gretchen clawson,fest_2_event_10,,fest_2,17XJ1A0195
1155,,gretchen clawson,fest_2_event_14,,fest_2,17XJ1A0195
4534,,gretchen clawson,fest_2_event_9,,fest_2,17XJ1A0195
2719,,gretchen clawson,fest_2_event_15,,fest_2,17XJ1A0195
452,club_3,gretchen clawson,club_3_event_1,Participant,,17XJ1A0195
980,,gretchen clawson,,organiser_8,fest_2,17XJ1A0195
